word,hiragana,romaji,pos,category,domain,source
踏切,ふみきり,fumikiri,サ変名詞,場所-施設,交通,juman
文月,ふみづき,fumizuki,時相名詞,時間,,juman
不毛,ふもう,fumo,ナ形容詞,,,juman
風紋,ふうもん,fumon,普通名詞,形・模様,,juman
麓,ふもと,fumoto,普通名詞,場所-自然,,juman
踏む,ふむ,fumu,動詞,,,juman
不向き,ふむき,fumuki,ナ形容詞,,,juman
不運,ふうん,fun,ナ形容詞,,,juman
ふな,ふな,funa,普通名詞,動物,料理・食事,juman
船端,ふなばた,funabata,普通名詞,場所-その他,,juman
船縁,ふなべり,funaberi,普通名詞,人工物-その他,,juman
船便,ふなびん,funabin,普通名詞,抽象物,交通,juman
船賃,ふなちん,funachin,普通名詞,人工物-金銭,交通,juman
船出,ふなで,funade,サ変名詞,抽象物,交通,juman
船路,ふなじ,funaji,普通名詞,場所-その他,レクリエーション;交通,juman
船虫,ふなむし,funamushi,普通名詞,動物,,juman
船乗り,ふなのり,funanori,普通名詞,人,交通,juman
不慣れ,ふなれ,funare,ナ形容詞,,,juman
船旅,ふなたび,funatabi,普通名詞,抽象物,レクリエーション;交通,juman
船着き場,ふなつきば,funatsukiba,普通名詞,場所-施設,交通,juman
舟歌,ふなうた,funauta,普通名詞,抽象物,文化・芸術,juman
船宿,ふなやど,funayado,普通名詞,場所-施設,,juman
船酔い,ふなよい,funayoi,サ変名詞,抽象物,健康・医学;交通,juman
船底,ふなぞこ,funazoko,普通名詞,場所-その他,,juman
船積み,ふなづみ,funazumi,サ変名詞,抽象物,交通,juman
ふんだくる,ふんだくる,fundakuru,動詞,,,juman
ふんだん,ふんだん,fundan,ナ形容詞,,,juman
分銅,ふんどう,fundo,普通名詞,人工物-その他,教育・学習,juman
褌,ふんどし,fundoshi,普通名詞,人工物-衣類,家庭・暮らし,juman
船,ふね,fune,普通名詞,人工物-乗り物,交通,juman
噴煙,ふんえん,funen,普通名詞,自然物,,juman
踏ん切り,ふんぎり,fungiri,普通名詞,抽象物,,juman
粉塵,ふんじん,funjin,普通名詞,人工物-その他,,juman
粉末,ふんまつ,funmatsu,普通名詞,人工物-その他,料理・食事,juman
噴霧器,ふんむき,funmuki,普通名詞,人工物-その他,,juman
粉乳,ふんにゅう,funnyu,普通名詞,人工物-食べ物;自然物,料理・食事,juman
不能,ふのう,funo,ナ形容詞,,,juman
布海苔,ふのり,funori,普通名詞,植物;人工物-その他,料理・食事,juman
分針,ふんしん,funshin,普通名詞,人工物-その他,,juman
噴水,ふんすい,funsui,普通名詞,人工物-その他,,juman
不穏,ふおん,fuon,ナ形容詞,,,juman
風来坊,ふうらいぼう,furaibo,普通名詞,人,,juman
孵卵器,ふらんき,furanki,普通名詞,人工物-その他,,juman
ふらつく,ふらつく,furatsuku,動詞,,,juman
触れ込み,ふれこみ,furekomi,普通名詞,抽象物,,juman
触れる,ふれる,fureru,動詞,,,juman
不利,ふり,furi,ナ形容詞,,,juman
振り仮名,ふりがな,furigana,普通名詞,抽象物,,juman
振り駒,ふりごま,furigoma,普通名詞,抽象物,レクリエーション;スポーツ,juman
振りかぶる,ふりかぶる,furikaburu,動詞,,スポーツ,juman
振り子,ふりこ,furiko,普通名詞,人工物-その他,,juman
風鈴,ふうりん,furin,普通名詞,人工物-その他,レクリエーション,juman
振り袖,ふりそで,furisode,普通名詞,人工物-衣類,家庭・暮らし,juman
府立,ふりつ,furitsu,普通名詞,抽象物,教育・学習;ビジネス;政治,juman
振付,ふりつけ,furitsuke,普通名詞,抽象物,文化・芸術,juman
風呂,ふろ,furo,普通名詞,人工物-その他,家庭・暮らし,juman
付録,ふろく,furoku,普通名詞,人工物-その他,,juman
風呂敷,ふろしき,furoshiki,普通名詞,人工物-その他,家庭・暮らし,juman
振る,ふる,furu,動詞,,,juman
震える,ふるえる,furueru,動詞,,,juman
古顔,ふるがお,furugao,普通名詞,人,,juman
古着,ふるぎ,furugi,普通名詞,人工物-衣類,家庭・暮らし,juman
古本,ふるほん,furuhon,普通名詞,人工物-その他,文化・芸術,juman
古井,ふるい,furui,普通名詞,場所-施設,,juman
古めかしい,ふるめかしい,furumekashii,イ形容詞,,,juman
古里,ふるさと,furusato,普通名詞,場所-その他,,juman
古巣,ふるす,furusu,普通名詞,場所-自然,,juman
古手,ふるて,furute,普通名詞,人,,juman
隹,ふるとり,furutori,普通名詞,抽象物,教育・学習,juman
奮う,ふるう,furuu,動詞,,,juman
震わせる,ふるわせる,furuwaseru,動詞,,,juman
震わす,ふるわす,furuwasu,動詞,,,juman
不良,ふりょう,furyo,ナ形容詞,,,juman
風流,ふうりゅう,furyu,ナ形容詞,,,juman
房,ふさ,fusa,普通名詞,植物-部位;人工物-その他;抽象物,,juman
塞がる,ふさがる,fusagaru,動詞,,,juman
塞ぐ,ふさぐ,fusagu,動詞,,,juman
夫妻,ふさい,fusai,普通名詞,組織・団体,家庭・暮らし,juman
布施,ふせ,fuse,サ変名詞,人工物-金銭,文化・芸術,juman
防ぐ,ふせぐ,fusegu,動詞,,,juman
不整,ふせい,fusei,ナ形容詞,,,juman
風船,ふうせん,fusen,普通名詞,人工物-その他,,juman
臥せる,ふせる,fuseru,動詞,,健康・医学;家庭・暮らし,juman
敷設,ふせつ,fusetsu,サ変名詞,抽象物,交通;科学・技術,juman
風車,ふうしゃ,fusha,普通名詞,人工物-その他,科学・技術,juman
節,ふし,fushi,普通名詞,場所-機能;時間,,juman
節穴,ふしあな,fushiana,普通名詞,植物-部位,,juman
不幸せ,ふしあわせ,fushiawase,ナ形容詞,,,juman
節々,ふしぶし,fushibushi,普通名詞,動物-部位,健康・医学,juman
ふしだら,ふしだら,fushidara,ナ形容詞,,,juman
節回し,ふしまわし,fushimawashi,普通名詞,抽象物,文化・芸術,juman
節目,ふしめ,fushime,普通名詞,植物-部位;場所-その他,,juman
不審,ふしん,fushin,ナ形容詞,,,juman
封書,ふうしょ,fusho,普通名詞,人工物-その他,家庭・暮らし,juman
風習,ふうしゅう,fushu,普通名詞,抽象物,文化・芸術;家庭・暮らし,juman
父祖,ふそ,fuso,普通名詞,人,家庭・暮らし,juman
不足,ふそく,fusoku,ナ形容詞,,,juman
弗素,ふっそ,fusso,普通名詞,自然物,科学・技術,juman
負数,ふすう,fusu,普通名詞,抽象物,教育・学習,juman
襖,ふすま,fusuma,普通名詞,場所-施設部位,家庭・暮らし,juman
蓋,ふた,futa,普通名詞,人工物-その他,,juman
二葉,ふたば,futaba,普通名詞,植物-部位,,juman
双子,ふたご,futago,普通名詞,人,,juman
二親,ふたおや,futaoya,普通名詞,人,家庭・暮らし,juman
不確か,ふたしか,futashika,ナ形容詞,,,juman
二つ返事,ふたつへんじ,futatsuhenji,サ変名詞,抽象物,,juman
ふてぶてしい,ふてぶてしい,futebuteshii,イ形容詞,,,juman
不定,ふてい,futei,ナ形容詞,,,juman
不敵,ふてき,futeki,ナ形容詞,,,juman
封筒,ふうとう,futo,普通名詞,人工物-その他,,juman
不届き,ふとどき,futodoki,ナ形容詞,,,juman
不等号,ふとうごう,futogo,普通名詞,抽象物,教育・学習,juman
太い,ふとい,futoi,イ形容詞,,,juman
懐,ふところ,futokoro,普通名詞,場所-その他,,juman
不徳,ふとく,futoku,ナ形容詞,,,juman
太股,ふともも,futomomo,普通名詞,動物-部位,,juman
布団,ふとん,futon,普通名詞,人工物-その他,家庭・暮らし,juman
太っ腹,ふとっぱら,futoppara,ナ形容詞,,,juman
太る,ふとる,futoru,動詞,,料理・食事,juman
普通,ふつう,futsu,ナ形容詞,,,juman
仏文,ふつぶん,futsubun,普通名詞,抽象物,文化・芸術;教育・学習,juman
二日酔い,ふつかよい,futsukayoi,サ変名詞,抽象物,料理・食事;健康・医学,juman
不束,ふつつか,futsutsuka,ナ形容詞,,,juman
沸騰,ふっとう,futto,サ変名詞,抽象物,料理・食事,juman
不和,ふわ,fuwa,ナ形容詞,,,juman
不惑,ふわく,fuwaku,普通名詞,時間,,juman
ふやける,ふやける,fuyakeru,動詞,,,juman
増やす,ふやす,fuyasu,動詞,,,juman
芙蓉,ふよう,fuyo,普通名詞,植物,,juman
腐葉土,ふようど,fuyodo,普通名詞,自然物,,juman
冬,ふゆ,fuyu,時相名詞,時間,,juman
冬場,ふゆば,fuyuba,時相名詞,時間,,juman
冬枯れ,ふゆがれ,fuyugare,サ変名詞,抽象物,,juman
冬籠もり,ふゆごもり,fuyugomori,サ変名詞,抽象物,,juman
冬物,ふゆもの,fuyumono,普通名詞,人工物-衣類,家庭・暮らし,juman
冬山,ふゆやま,fuyuyama,普通名詞,場所-自然,,juman
ふざける,ふざける,fuzakeru,動詞,,,juman
風前,ふうぜん,fuzen,普通名詞,場所-その他,,juman
不揃い,ふぞろい,fuzoroi,ナ形容詞,,,juman
付図,ふず,fuzu,普通名詞,人工物-その他;抽象物,,juman
画鋲,がびょう,gabyo,普通名詞,人工物-その他,,juman
がちょう,がちょう,gacho,普通名詞,動物,,juman
画題,がだい,gadai,普通名詞,抽象物,文化・芸術,juman
画壇,がだん,gadan,普通名詞,場所-その他,文化・芸術,juman
画風,がふう,gafu,普通名詞,抽象物,文化・芸術,juman
雅楽,ががく,gagaku,普通名詞,抽象物,文化・芸術,juman
画伯,がはく,gahaku,普通名詞,人,文化・芸術,juman
画報,がほう,gaho,普通名詞,人工物-その他,メディア,juman
外部,がいぶ,gaibu,普通名詞,場所-機能,,juman
外地,がいち,gaichi,普通名詞,場所-その他,政治,juman
害鳥,がいちょう,gaicho,普通名詞,動物,,juman
害虫,がいちゅう,gaichu,普通名詞,動物,,juman
外伝,がいでん,gaiden,普通名詞,抽象物,文化・芸術,juman
外苑,がいえん,gaien,普通名詞,場所-施設,,juman
外泊,がいはく,gaihaku,サ変名詞,抽象物,家庭・暮らし,juman
外壁,がいへき,gaiheki,普通名詞,場所-施設部位,,juman
外貨,がいか,gaika,普通名詞,人工物-金銭,ビジネス;政治,juman
外海,がいかい,gaikai,普通名詞,場所-自然,,juman
外郭,がいかく,gaikaku,普通名詞,場所-施設部位,,juman
外形,がいけい,gaikei,普通名詞,形・模様,,juman
外気,がいき,gaiki,普通名詞,自然物,,juman
外航,がいこう,gaiko,普通名詞,場所-その他,交通,juman
外国,がいこく,gaikoku,普通名詞,場所-その他,政治,juman
外米,がいまい,gaimai,普通名詞,植物;人工物-食べ物,料理・食事;ビジネス,juman
外面,がいめん,gaimen,普通名詞,場所-その他,,juman
外輪山,がいりんざん,gairinzan,普通名詞,場所-自然,,juman
街路,がいろ,gairo,普通名詞,場所-その他,交通,juman
外債,がいさい,gaisai,普通名詞,人工物-金銭,ビジネス;政治,juman
外車,がいしゃ,gaisha,普通名詞,人工物-乗り物,交通,juman
外使,がいし,gaishi,普通名詞,人,政治,juman
外商,がいしょう,gaisho,普通名詞,人,ビジネス,juman
外食,がいしょく,gaishoku,サ変名詞,人工物-食べ物,料理・食事,juman
外周,がいしゅう,gaishu,普通名詞,場所-その他,,juman
外装,がいそう,gaiso,普通名詞,場所-施設部位,,juman
外敵,がいてき,gaiteki,普通名詞,人,,juman
外套,がいとう,gaito,普通名詞,人工物-衣類,家庭・暮らし,juman
外野,がいや,gaiya,普通名詞,場所-その他,スポーツ,juman
外野手,がいやしゅ,gaiyashu,普通名詞,人,スポーツ,juman
外洋,がいよう,gaiyo,普通名詞,場所-その他,,juman
牙城,がじょう,gajo,普通名詞,場所-施設,,juman
画家,がか,gaka,普通名詞,人,文化・芸術,juman
崖,がけ,gake,普通名詞,場所-自然,,juman
崖崩れ,がけくずれ,gakekuzure,普通名詞,抽象物,,juman
崖っ縁,がけっぷち,gakeppuchi,普通名詞,場所-自然,,juman
餓鬼,がき,gaki,普通名詞,人,,juman
がき大将,がきだいしょう,gakidaisho,普通名詞,人,家庭・暮らし,juman
学科,がっか,gakka,普通名詞,抽象物,教育・学習,juman
学会,がっかい,gakkai,普通名詞,組織・団体;抽象物,科学・技術,juman
学期,がっき,gakki,時相名詞,時間,教育・学習,juman
学校,がっこう,gakko,普通名詞,場所-施設,教育・学習,juman
学区,がっく,gakku,普通名詞,場所-その他,教育・学習,juman
楽曲,がっきょく,gakkyoku,普通名詞,抽象物,文化・芸術,juman
学究,がっきゅう,gakkyu,普通名詞,抽象物,教育・学習;科学・技術,juman
萼,がく,gaku,普通名詞,植物-部位,,juman
楽部,がくぶ,gakubu,普通名詞,組織・団体,文化・芸術;政治,juman
額縁,がくぶち,gakubuchi,普通名詞,人工物-その他,文化・芸術,juman
学長,がくちょう,gakucho,普通名詞,人,教育・学習,juman
楽団,がくだん,gakudan,普通名詞,組織・団体,文化・芸術,juman
学童,がくどう,gakudo,普通名詞,人,家庭・暮らし;教育・学習,juman
学園,がくえん,gakuen,普通名詞,組織・団体;場所-施設,教育・学習,juman
楽譜,がくふ,gakufu,普通名詞,人工物-その他;抽象物,文化・芸術,juman
学芸,がくげい,gakugei,普通名詞,抽象物,文化・芸術;教育・学習,juman
学業,がくぎょう,gakugyo,普通名詞,抽象物,教育・学習,juman
学費,がくひ,gakuhi,普通名詞,人工物-金銭,教育・学習,juman
学位,がくい,gakui,普通名詞,抽象物,教育・学習;科学・技術,juman
学院,がくいん,gakuin,普通名詞,組織・団体;場所-施設,教育・学習,juman
学事,がくじ,gakuji,普通名詞,抽象物,教育・学習,juman
学術,がくじゅつ,gakujutsu,普通名詞,抽象物,教育・学習;科学・技術,juman
学問,がくもん,gakumon,サ変名詞,抽象物,教育・学習,juman
学年,がくねん,gakunen,普通名詞,時間,教育・学習,juman
学歴,がくれき,gakureki,普通名詞,抽象物,教育・学習,juman
学力,がくりょく,gakuryoku,普通名詞,抽象物,教育・学習,juman
学生,がくせい,gakusei,普通名詞,人,教育・学習,juman
学籍,がくせき,gakuseki,普通名詞,抽象物,教育・学習,juman
学者,がくしゃ,gakusha,普通名詞,人,科学・技術,juman
学資,がくし,gakushi,普通名詞,人工物-金銭,教育・学習,juman
楽章,がくしょう,gakusho,普通名詞,抽象物,文化・芸術,juman
学習,がくしゅう,gakushu,サ変名詞,抽象物,教育・学習,juman
学卒,がくそつ,gakusotsu,普通名詞,抽象物,教育・学習;ビジネス,juman
楽隊,がくたい,gakutai,普通名詞,組織・団体,文化・芸術,juman
学徒,がくと,gakuto,普通名詞,人,教育・学習,juman
楽屋,がくや,gakuya,普通名詞,場所-施設,文化・芸術,juman
学用,がくよう,gakuyo,普通名詞,抽象物,教育・学習,juman
学友,がくゆう,gakuyu,普通名詞,人,教育・学習,juman
蒲,がま,gama,普通名詞,植物,,juman
蝦蟇口,がまぐち,gamaguchi,普通名詞,人工物-その他,家庭・暮らし,juman
画面,がめん,gamen,普通名詞,人工物-その他,,juman
がめつい,がめつい,gametsui,イ形容詞,,,juman
がむしゃら,がむしゃら,gamushara,ナ形容詞,,,juman
雁,がん,gan,普通名詞,動物,,juman
岩盤,がんばん,ganban,普通名詞,自然物,,juman
眼中,がんちゅう,ganchu,普通名詞,場所-その他,,juman
雁垂れ,がんだれ,gandare,普通名詞,抽象物,教育・学習,juman
岩塩,がんえん,ganen,普通名詞,人工物-食べ物;自然物,料理・食事,juman
雁木,がんぎ,gangi,普通名詞,人工物-その他,,juman
玩具,がんぐ,gangu,普通名詞,人工物-その他,レクリエーション,juman
がんじがらめ,がんじがらめ,ganjigarame,普通名詞,抽象物,,juman
元日,がんじつ,ganjitsu,時相名詞,時間,,juman
頑丈,がんじょう,ganjo,ナ形容詞,,,juman
眼下,がんか,ganka,普通名詞,場所-その他,,juman
元金,がんきん,gankin,普通名詞,人工物-金銭,ビジネス,juman
頑固,がんこ,ganko,ナ形容詞,,,juman
岩窟,がんくつ,gankutsu,普通名詞,場所-自然,,juman
頑強,がんきょう,gankyo,ナ形容詞,,,juman
眼球,がんきゅう,gankyu,普通名詞,動物-部位,,juman
顔面,がんめん,ganmen,普通名詞,場所-その他,,juman
元年,がんねん,gannen,時相名詞,時間,,juman
岸壁,がんぺき,ganpeki,普通名詞,場所-自然,,juman
